names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,24,2024-06-28 12:19:06,,87.5,3.7,24.4,1018.0,21.0,,0.6,16.5,6.4,2024-06-28,12,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,29,2024-06-28 17:07:44,,93.0,1.9,28.5,1014.5,7.0,,0.6,14.0,3.3,2024-06-28,17,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,60,2024-06-28 22:50:15,,82.0,6.0,31.3,1015.0,60.0,,0.6,17.0,7.2,2024-06-28,22,noche,Moderada
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,29,2024-06-29 10:04:20,,93.0,1.9,28.5,1014.5,7.0,,0.6,14.0,3.3,2024-06-29,10,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,17,2024-06-29 13:01:12,,90.0,2.8,16.7,1015.0,8.0,,0.6,14.5,3.3,2024-06-29,13,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,21,2024-06-29 19:05:57,,67.0,1.9,21.2,1015.0,18.0,,0.6,18.0,0.5,2024-06-29,19,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,24,2024-06-29 23:49:03,,100.0,2.3,23.6,1016.0,8.0,,0.6,15.0,3.6,2024-06-29,23,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,19,2024-06-30 09:04:45,,100.0,1.4,19.1,1017.0,16.0,,1.1,13.0,3.3,2024-06-30,9,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,23,2024-06-30 12:59:58,,77.0,1.4,23.2,1018.0,13.0,,0.6,17.0,1.5,2024-06-30,12,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,31,2024-06-30 17:16:19,,74.5,1.4,31.3,1017.0,20.0,,0.6,19.5,4.3,2024-06-30,17,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,29,2024-06-30 23:13:46,,87.0,7.4,29.3,1019.0,10.0,,0.6,15.0,4.1,2024-06-30,23,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,12,2024-07-01 10:23:39,,100.0,1.9,8.6,1021.0,12.0,,1.1,9.0,3.0,2024-07-01,10,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-25 22:35:37,,88.0,6.0,26.4,1010.0,18.0,,4.1,22.0,3.0,2024-06-25,22,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,21,2024-06-26 08:57:34,,96.5,5.5,19.5,1009.5,21.0,,3.6,19.5,1.8,2024-06-26,8,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-26 11:59:33,,83.0,7.8,20.8,1010.5,27.0,,3.1,23.5,3.0,2024-06-26,11,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,35,2024-06-26 16:53:17,,73.0,10.6,25.6,1009.0,35.0,,6.1,25.5,5.1,2024-06-26,16,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-06-26 21:37:45,,83.0,6.9,29.7,1011.5,22.0,,6.1,22.0,3.8,2024-06-26,21,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-27 09:34:27,,96.5,2.8,26.9,1013.0,13.0,,3.1,18.5,1.2,2024-06-27,9,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,17,2024-06-27 13:48:47,,88.0,6.9,17.1,1016.0,17.0,,3.1,21.0,3.6,2024-06-27,13,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-06-27 17:21:17,,78.0,3.7,29.7,1015.0,11.0,,3.1,23.0,2.5,2024-06-27,17,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,28,2024-06-27 21:42:35,,93.0,2.8,28.1,1016.5,11.0,,3.1,20.0,3.0,2024-06-27,21,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,22,2024-06-28 09:16:24,,96.5,2.3,22.0,1018.0,2.0,,2.6,19.0,0.7,2024-06-28,9,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,23,2024-06-28 12:19:06,,94.0,2.3,23.2,1018.0,2.0,,2.6,19.5,1.2,2024-06-28,12,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-28 17:07:44,,100.0,2.8,26.4,1014.0,10.0,,2.6,17.0,4.3,2024-06-28,17,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,20,2024-06-28 22:50:15,,100.0,3.7,20.4,1016.0,18.0,,2.6,19.0,2.0,2024-06-28,22,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-29 10:04:20,,100.0,2.8,26.4,1014.0,10.0,,2.6,17.0,4.3,2024-06-29,10,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-29 13:01:12,,96.5,4.6,27.3,1015.0,4.0,,3.1,16.5,2.0,2024-06-29,13,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,25,2024-06-29 19:05:57,,82.0,2.8,25.2,1015.0,5.0,,3.6,18.0,3.6,2024-06-29,19,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-29 23:49:03,,88.0,3.2,26.4,1016.0,9.0,,3.6,17.0,0.7,2024-06-29,23,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,16,2024-06-30 09:04:45,,90.5,5.1,16.3,1016.0,10.0,,4.6,16.5,1.8,2024-06-30,9,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,15,2024-06-30 12:59:58,,70.0,6.9,14.7,1017.0,8.0,,4.6,20.0,1.0,2024-06-30,12,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,28,2024-06-30 17:16:19,,60.0,4.6,27.7,1017.5,12.0,,4.6,23.0,3.0,2024-06-30,17,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,31,2024-06-30 23:13:46,,79.5,3.2,30.5,1019.0,10.0,,3.6,17.5,1.5,2024-06-30,23,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-07-01 10:23:39,,90.0,4.2,27.3,1022.5,8.0,,5.1,16.0,1.0,2024-07-01,10,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,72,2024-06-25 22:35:37,0.1,71.7,6.4,,1011.5,21.0,72.0,,23.0,3.8,2024-06-25,22,noche,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26 08:57:34,0.1,100.0,6.0,,1012.0,28.0,57.0,,17.5,1.0,2024-06-26,8,mañana,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26 11:59:33,0.1,77.5,15.1,,1012.0,26.0,57.0,,22.0,0.7,2024-06-26,11,mediodia,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,25,2024-06-26 16:53:17,0.1,42.0,3.2,,1010.5,7.0,25.0,,30.0,2.5,2024-06-26,16,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26 21:37:45,0.1,85.0,5.1,,1012.0,18.0,42.0,,20.5,2.5,2024-06-26,21,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,50,2024-06-27 09:34:27,0.1,100.0,2.8,,1015.0,23.0,50.0,,19.0,0.7,2024-06-27,9,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 13:48:47,0.1,75.5,5.1,,1015.0,20.0,53.0,,24.0,4.3,2024-06-27,13,mediodia,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,55,2024-06-27 17:21:17,0.1,80.5,4.6,,1015.0,18.0,55.0,,22.5,4.8,2024-06-27,17,tarde,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-27 21:42:35,0.1,88.0,4.2,,1017.0,14.0,21.0,,18.5,4.6,2024-06-27,21,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,13,2024-06-28 09:16:24,0.1,90.5,3.2,,1018.0,6.0,13.0,,17.0,3.6,2024-06-28,9,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,9,2024-06-28 12:19:06,0.1,79.5,5.5,,1018.0,2.0,9.0,,19.5,4.8,2024-06-28,12,mediodia,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-28 17:07:44,0.1,93.0,3.7,,1014.0,11.0,17.0,,15.0,1.5,2024-06-28,17,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-28 22:50:15,0.1,88.0,3.2,,1016.0,15.0,17.0,,17.5,4.1,2024-06-28,22,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-29 10:04:20,0.1,93.0,3.7,,1014.0,11.0,17.0,,15.0,1.5,2024-06-29,10,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,25,2024-06-29 13:01:12,0.1,90.0,5.5,,1015.0,5.0,25.0,,15.0,2.3,2024-06-29,13,mediodia,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-29 19:05:57,0.1,84.5,5.1,,1015.0,9.0,17.0,,16.0,2.3,2024-06-29,19,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,38,2024-06-29 23:49:03,0.1,97.6,5.1,,1016.3,16.0,38.0,,13.3,2.7,2024-06-29,23,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,9,2024-06-30 09:04:45,0.1,93.0,2.3,,1017.0,6.0,9.0,,14.0,1.2,2024-06-30,9,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-30 12:59:58,0.1,68.0,2.8,,1017.0,9.0,21.0,,19.0,0.7,2024-06-30,12,mediodia,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,13,2024-06-30 17:16:19,0.1,64.0,2.3,,1017.0,3.0,13.0,,21.0,5.4,2024-06-30,17,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,30,2024-06-30 23:13:46,0.1,82.0,3.2,,1019.0,13.0,30.0,,15.5,3.3,2024-06-30,23,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,9,2024-07-01 10:23:39,0.1,93.0,11.0,,1022.5,9.0,9.0,,13.0,1.8,2024-07-01,10,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-25 22:35:37,,79.0,14.7,20.8,1012.2,6.0,21.0,1.6,23.3,8.8,2024-06-25,22,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,31,2024-06-26 08:57:34,,78.0,2.3,30.5,1013.5,3.0,13.0,1.6,22.7,3.7,2024-06-26,8,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,23,2024-06-26 11:59:33,,72.0,6.0,23.2,1013.7,3.0,13.0,1.6,24.4,4.5,2024-06-26,11,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-26 16:53:17,,56.2,5.1,30.1,1012.6,4.0,17.0,1.6,26.1,5.0,2024-06-26,16,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,27,2024-06-26 21:37:45,,76.3,4.6,27.3,1012.4,2.0,9.0,1.6,24.2,3.3,2024-06-26,21,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-27 09:34:27,,65.0,6.9,18.7,1013.2,6.0,21.0,1.6,23.8,4.0,2024-06-27,9,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,24,2024-06-27 13:48:47,,72.5,8.3,23.6,1013.5,10.0,17.0,1.6,25.2,8.7,2024-06-27,13,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,31,2024-06-27 17:21:17,,74.6,5.1,30.9,1013.3,19.0,25.0,1.6,25.4,9.2,2024-06-27,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-27 21:42:35,,82.8,6.9,29.7,1014.0,11.0,17.0,1.6,24.3,8.0,2024-06-27,21,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,25,2024-06-28 09:16:24,,81.8,6.4,24.0,1014.5,5.0,25.0,1.6,23.7,1.0,2024-06-28,9,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,25,2024-06-28 12:19:06,,69.5,13.3,20.4,1015.7,8.0,25.0,1.6,25.0,6.5,2024-06-28,12,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-28 17:07:44,,62.4,1.9,57.8,1013.9,6.0,21.0,1.6,22.9,7.6,2024-06-28,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,45,2024-06-28 22:50:15,,86.2,1.0,45.1,1012.9,4.0,17.0,1.6,24.1,3.2,2024-06-28,22,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-29 10:04:20,,62.4,1.9,57.8,1013.9,6.0,21.0,1.6,22.9,7.6,2024-06-29,10,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,17,2024-06-29 13:01:12,,50.8,1.9,57.8,1013.5,9.0,17.0,1.6,26.0,14.2,2024-06-29,13,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,25,2024-06-29 19:05:57,,42.0,3.7,57.8,1011.5,13.0,25.0,1.6,30.8,10.2,2024-06-29,19,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,34,2024-06-29 23:49:03,,52.0,7.4,57.8,1013.0,20.0,34.0,1.6,27.9,6.6,2024-06-29,23,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,42,2024-06-30 09:04:45,,66.3,4.2,57.8,1014.7,10.0,42.0,1.6,24.5,2.0,2024-06-30,9,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-30 12:59:58,,52.2,3.7,57.8,1015.1,10.0,30.0,1.6,28.1,6.6,2024-06-30,12,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,13,2024-06-30 17:16:19,,76.0,2.8,57.8,1013.9,3.0,13.0,1.6,26.4,9.0,2024-06-30,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,9,2024-06-30 23:13:46,,80.5,4.2,57.8,1014.5,3.0,9.0,1.6,25.0,5.7,2024-06-30,23,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,2,2024-07-01 10:23:39,,84.2,0.5,57.8,1015.8,3.0,13.0,1.6,23.5,6.6,2024-07-01,10,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,38,2024-06-25 22:35:37,1.1,39.3,11.7,38.1,1009.5,17.0,,1.3,27.4,4.0,2024-06-25,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",,38,2024-06-25 22:35:37,1.1,39.3,11.7,38.1,1009.5,17.0,,1.3,27.4,4.0,2024-06-25,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,26,2024-06-26 08:57:34,1.4,54.0,3.2,25.8,1011.5,14.0,,1.0,21.1,1.2,2024-06-26,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,26,2024-06-26 08:57:34,1.4,54.0,3.2,25.8,1011.5,14.0,,1.0,21.1,1.2,2024-06-26,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,22,2024-06-26 11:59:33,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5,2024-06-26,11,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",,22,2024-06-26 11:59:33,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5,2024-06-26,11,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,36,2024-06-26 16:53:17,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0,2024-06-26,16,tarde,Buena
"Avda de Soria, Zaragoza, Spain",,36,2024-06-26 16:53:17,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0,2024-06-26,16,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,29,2024-06-26 21:37:45,1.9,42.3,17.1,19.1,1010.1,29.0,,0.9,28.7,4.0,2024-06-26,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",,29,2024-06-26 21:37:45,1.9,42.3,17.1,19.1,1010.1,29.0,,0.9,28.7,4.0,2024-06-26,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,18,2024-06-27 09:34:27,1.6,50.3,12.2,18.0,1014.5,14.0,,1.1,22.5,2.6,2024-06-27,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,18,2024-06-27 09:34:27,1.6,50.3,12.2,18.0,1014.5,14.0,,1.1,22.5,2.6,2024-06-27,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,33,2024-06-27 13:48:47,1.4,28.5,7.7,33.1,1013.6,19.0,,2.1,29.7,1.0,2024-06-27,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",,33,2024-06-27 13:48:47,1.4,28.5,7.7,33.1,1013.6,19.0,,2.1,29.7,1.0,2024-06-27,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,39,2024-06-27 17:21:17,1.2,25.0,10.4,38.6,1011.7,15.0,,1.8,33.3,4.3,2024-06-27,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",,39,2024-06-27 17:21:17,1.2,25.0,10.4,38.6,1011.7,15.0,,1.8,33.3,4.3,2024-06-27,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5,2024-06-27,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5,2024-06-27,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,18,2024-06-28 09:16:24,2.1,59.6,7.0,16.5,1016.1,18.0,,0.7,21.3,4.0,2024-06-28,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,18,2024-06-28 09:16:24,2.1,59.6,7.0,16.5,1016.1,18.0,,0.7,21.3,4.0,2024-06-28,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,22,2024-06-28 12:19:06,2.2,37.6,8.0,16.7,1015.9,22.0,,0.7,27.0,0.6,2024-06-28,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",,22,2024-06-28 12:19:06,2.2,37.6,8.0,16.7,1015.9,22.0,,0.7,27.0,0.6,2024-06-28,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,31,2024-06-28 17:07:44,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-28,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",,31,2024-06-28 17:07:44,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-28,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,35,2024-06-28 22:50:15,1.3,32.5,8.9,34.5,1012.0,29.0,,0.9,26.6,12.0,2024-06-28,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",,35,2024-06-28 22:50:15,1.3,32.5,8.9,34.5,1012.0,29.0,,0.9,26.6,12.0,2024-06-28,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,31,2024-06-29 10:04:20,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-29,10,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,31,2024-06-29 10:04:20,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-29,10,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,34,2024-06-29 13:01:12,1.5,52.0,4.5,33.5,1012.4,7.0,,0.7,21.8,6.0,2024-06-29,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,34,2024-06-29 13:01:12,1.5,52.0,4.5,33.5,1012.4,7.0,,0.7,21.8,6.0,2024-06-29,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,33,2024-06-29 19:05:57,1.4,44.3,2.9,32.6,1012.6,5.0,,0.6,25.0,8.6,2024-06-29,19,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,33,2024-06-29 19:05:57,1.4,44.3,2.9,32.6,1012.6,5.0,,0.6,25.0,8.6,2024-06-29,19,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,26,2024-06-29 23:49:03,1.3,48.0,4.4,26.0,1015.4,5.0,,0.7,21.6,8.0,2024-06-29,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,26,2024-06-29 23:49:03,1.3,48.0,4.4,26.0,1015.4,5.0,,0.7,21.6,8.0,2024-06-29,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,16,2024-06-30 09:04:45,1.5,58.0,3.4,15.7,1016.1,7.0,,0.6,18.8,3.5,2024-06-30,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,16,2024-06-30 09:04:45,1.5,58.0,3.4,15.7,1016.1,7.0,,0.6,18.8,3.5,2024-06-30,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,20,2024-06-30 12:59:58,1.5,46.6,3.9,19.7,1016.7,6.0,,0.6,24.2,2.0,2024-06-30,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,20,2024-06-30 12:59:58,1.5,46.6,3.9,19.7,1016.7,6.0,,0.6,24.2,2.0,2024-06-30,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,38,2024-06-30 17:16:19,1.5,33.5,3.9,38.4,1015.0,7.0,,0.6,28.6,1.5,2024-06-30,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,38,2024-06-30 17:16:19,1.5,33.5,3.9,38.4,1015.0,7.0,,0.6,28.6,1.5,2024-06-30,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,34,2024-06-30 23:13:46,1.6,55.0,8.8,34.0,1015.4,14.0,,0.8,22.0,10.0,2024-06-30,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,34,2024-06-30 23:13:46,1.6,55.0,8.8,34.0,1015.4,14.0,,0.8,22.0,10.0,2024-06-30,23,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,22,2024-07-01 10:23:39,1.5,50.5,5.3,21.5,1020.1,9.0,,0.7,17.2,12.5,2024-07-01,10,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,22,2024-07-01 10:23:39,1.5,50.5,5.3,21.5,1020.1,9.0,,0.7,17.2,12.5,2024-07-01,10,mañana,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,68,2024-06-25 22:35:37,0.1,84.7,8.3,,1010.6,30.0,68.0,1.1,21.1,0.7,2024-06-25,22,noche,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,59,2024-06-26 08:57:34,0.1,90.3,17.0,,1009.8,27.0,59.0,1.1,19.0,0.2,2024-06-26,8,mañana,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,46,2024-06-26 11:59:33,0.1,84.6,16.5,,1010.9,31.0,46.0,1.1,21.2,1.0,2024-06-26,11,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,40,2024-06-26 16:53:17,0.1,80.3,9.2,,1010.1,40.0,21.0,0.6,23.3,2.0,2024-06-26,16,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,65,2024-06-26 21:37:45,0.1,89.3,9.2,,1011.7,38.0,65.0,0.6,20.3,0.3,2024-06-26,21,noche,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,59,2024-06-27 09:34:27,0.1,94.0,11.9,,1014.7,30.0,59.0,0.6,18.8,0.2,2024-06-27,9,mañana,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,50,2024-06-27 13:48:47,0.1,90.3,12.8,,1015.7,47.0,50.0,0.6,20.0,0.6,2024-06-27,13,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,34,2024-06-27 17:21:17,0.1,81.6,14.7,,1015.9,33.0,34.0,1.1,22.2,1.0,2024-06-27,17,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,80,2024-06-27 21:42:35,0.1,88.2,9.6,,1016.6,34.0,80.0,1.1,19.4,1.7,2024-06-27,21,noche,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,30,2024-06-28 09:16:24,0.1,93.0,8.3,,1018.2,13.0,30.0,0.6,18.1,0.2,2024-06-28,9,mañana,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,20,2024-06-28 12:19:06,0.1,90.6,16.0,,1018.2,20.0,13.0,0.6,19.2,0.2,2024-06-28,12,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,38,2024-06-28 17:07:44,0.1,91.6,4.2,,1014.3,23.0,38.0,0.6,16.6,4.0,2024-06-28,17,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,34,2024-06-28 22:50:15,0.1,89.0,5.5,,1016.5,26.0,34.0,0.6,18.8,0.2,2024-06-28,22,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,38,2024-06-29 10:04:20,0.1,91.6,4.2,,1014.3,23.0,38.0,0.6,16.6,4.0,2024-06-29,10,mañana,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,21,2024-06-29 13:01:12,0.1,90.2,3.7,,1014.5,15.0,21.0,0.6,15.9,1.2,2024-06-29,13,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,21,2024-06-29 19:05:57,0.1,81.2,3.2,,1015.0,14.0,21.0,0.6,17.7,1.5,2024-06-29,19,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,20,2024-06-29 23:49:03,0.1,82.0,4.6,,1016.2,20.0,17.0,0.6,16.6,0.3,2024-06-29,23,noche,Buena
